,Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour
21754,France,coupe-de-france,Ste Marquerite,Vesoul,1,7,2004/2005,11.12,01:00
21755,France,coupe-de-france,Toulon,Cassis Carnoux,2,1,2004/2005,11.12,01:00
21756,France,coupe-de-france,Vannes,Stade Briochin,2,1,2004/2005,11.12,01:00
21757,France,coupe-de-france,Viry-Chatillon,Les Lilas,2,1,2004/2005,11.12,01:00
21758,France,coupe-de-france,Arras,Nancy,0,1,2004/2005,10.12,21:00
21759,France,coupe-de-france,Sedan,SC Feignies,3,2,2004/2005,10.12,21:00
21760,France,coupe-de-france,Lesquin,Arras,0,2,2004/2005,28.11,15:30
21761,France,coupe-de-france,Saint-Omer,Abbeville,3,1,2004/2005,27.11,20:00
21762,France,coupe-de-france,Avion,Saint Amand,3,0,2004/2005,21.11,16:00
21763,France,coupe-de-france,Bayonne,Brive,1,0,2004/2005,21.11,16:00
21764,France,coupe-de-france,Schiltigheim,Jarville,3,1,2004/2005,21.11,16:00
21765,France,coupe-de-france,Viry-Chatillon,Evolucas Lamentin,3,2,2004/2005,21.11,16:00
21766,France,coupe-de-france,Chantilly,Creteil,0,1,2004/2005,21.11,15:30
21767,France,coupe-de-france,GFC Ajaccio,Bourg en Bresse,1,0,2004/2005,21.11,15:30
21768,France,coupe-de-france,Langueux,Flers,1,0,2004/2005,21.11,15:30
21769,France,coupe-de-france,Pluvigner Ker,Le Poire Sur Vie,1,3,2004/2005,21.11,15:30
21770,France,coupe-de-france,Reze,La Rochelle,1,2,2004/2005,21.11,15:30
21771,France,coupe-de-france,Saran,Domerat,1,2,2004/2005,21.11,15:30
21772,France,coupe-de-france,Dole,Dizier,2,3,2004/2005,21.11,15:00
21773,France,coupe-de-france,Eloyes,Nancy,0,4,2004/2005,21.11,15:00
21774,France,coupe-de-france,Homecourt,Haguenau,1,3,2004/2005,21.11,15:00
21775,France,coupe-de-france,Menton,Frontignan,3,0,2004/2005,21.11,15:00
21776,France,coupe-de-france,Saint Neuves,AY,2,1,2004/2005,21.11,15:00
21777,France,coupe-de-france,Semnoz,Montelier,4,0,2004/2005,21.11,15:00
21778,France,coupe-de-france,Ste Marquerite,Nilvange,2,1,2004/2005,21.11,15:00
21779,France,coupe-de-france,Guingamp,Cherbourg,2,0,2004/2005,20.11,21:00
21780,France,coupe-de-france,JA Drancy,Marly,3,1,2004/2005,20.11,21:00
21781,France,coupe-de-france,La Roche,Alenconnat,3,1,2004/2005,20.11,21:00
21782,France,coupe-de-france,Magenta,Pontivy,3,4,2004/2005,20.11,21:00
21783,France,coupe-de-france,Plabennec,Brest,0,3,2004/2005,20.11,21:00
21784,France,coupe-de-france,Revel,Albi,0,1,2004/2005,20.11,21:00
21785,France,coupe-de-france,Saint-Malo,Quimper Stade,2,1,2004/2005,20.11,21:00
21786,France,coupe-de-france,Seyssinet,Vaulx En Velin,4,2,2004/2005,20.11,21:00
21787,France,coupe-de-france,Trelaze,Angers,0,5,2004/2005,20.11,21:00
21788,France,coupe-de-france,Stade Montois,Blagnac,2,1,2004/2005,20.11,20:30
21789,France,coupe-de-france,Vannes,Moelan,7,0,2004/2005,20.11,20:30
21790,France,coupe-de-france,Agen,Rodez,0,2,2004/2005,20.11,20:00
21791,France,coupe-de-france,Amneville,Reims,1,2,2004/2005,20.11,20:00
21792,France,coupe-de-france,Calais,Senlis,3,0,2004/2005,20.11,20:00
21793,France,coupe-de-france,Chateaubriant,Laval,2,1,2004/2005,20.11,20:00
21794,France,coupe-de-france,Cognac,Limoges,2,3,2004/2005,20.11,20:00
21795,France,coupe-de-france,Evolucas Lamentin,Dunkerque,0,4,2004/2005,20.11,20:00
21796,France,coupe-de-france,Mulhouse,Dijon,1,0,2004/2005,20.11,20:00
21797,France,coupe-de-france,Avranches,Ouistreham AJ,1,0,2004/2005,20.11,19:30
21798,France,coupe-de-france,Choisy Au Bac,La Ferte-bernard,1,0,2004/2005,20.11,19:30
21799,France,coupe-de-france,Moulins,Saumur,1,2,2004/2005,20.11,19:30
21800,France,coupe-de-france,Villemomble,Boulogne,0,4,2004/2005,20.11,19:30
21801,France,coupe-de-france,Amiens,Ivry,4,1,2004/2005,20.11,19:00
21802,France,coupe-de-france,Chabreloche,Clermont,0,7,2004/2005,20.11,19:00
21803,France,coupe-de-france,Dieppe,Sedan,3,4,2004/2005,20.11,19:00
21804,France,coupe-de-france,Evry,Noeux Mines,1,2,2004/2005,20.11,19:00
21805,France,coupe-de-france,Lamballe,Lannion,0,1,2004/2005,20.11,19:00
21806,France,coupe-de-france,Les Lilas,Cambrai,4,0,2004/2005,20.11,19:00
21807,France,coupe-de-france,Louhans Cuiseaux,Paris FC,1,2,2004/2005,20.11,19:00
21808,France,coupe-de-france,Lyon - La Duchere,Bron,2,0,2004/2005,20.11,19:00
21809,France,coupe-de-france,Montlucon,Sainte-Genevieve,5,2,2004/2005,20.11,19:00
21810,France,coupe-de-france,Troyes,Thonon-Evian,1,0,2004/2005,20.11,19:00
21811,France,coupe-de-france,Vesoul,Creusot,2,0,2004/2005,20.11,19:00
21812,France,coupe-de-france,Montagnarde,Laval,2,1,2004/2005,20.11,18:30
21813,France,coupe-de-france,Andrezieux,Saint Priest,2,1,2004/2005,20.11,18:00
21814,France,coupe-de-france,Blois,Bouffere,2,1,2004/2005,20.11,18:00
21815,France,coupe-de-france,Le Mans,Chatellerault,2,1,2004/2005,20.11,18:00
21816,France,coupe-de-france,Biesheim,Imphy-Decize,0,4,2004/2005,20.11,17:00
21817,France,coupe-de-france,Forbach,Gambsheim,0,1,2004/2005,20.11,17:00
21818,France,coupe-de-france,Teisseire FC,Gueugnon,0,1,2004/2005,20.11,17:00
21819,France,coupe-de-france,US Matoury,Orleans,0,5,2004/2005,20.11,17:00
21820,France,coupe-de-france,Vitre,Plobannalec Lesconil,2,0,2004/2005,20.11,17:00
21821,France,coupe-de-france,Aube,Nimes,1,3,2004/2005,20.11,16:00
21822,France,coupe-de-france,Besancon,Saint-Denis,6,2,2004/2005,20.11,16:00
21823,France,coupe-de-france,Manosque,Bastia,1,0,2004/2005,20.11,16:00
21824,France,coupe-de-france,Mtsapere,Epinal,1,2,2004/2005,20.11,16:00
21825,France,coupe-de-france,Pierrots Vauban,Racing CFF,1,0,2004/2005,20.11,16:00
21826,France,coupe-de-france,Romorantin,Thouars,2,0,2004/2005,20.11,16:00
21827,France,coupe-de-france,Toulon,Sete,1,0,2004/2005,20.11,16:00
21828,France,coupe-de-france,Bois-Guillaume,Champigny,2,0,2004/2005,20.11,15:30
21829,France,coupe-de-france,Change,Lorient,1,0,2004/2005,20.11,15:30
21830,France,coupe-de-france,FC Cournon,St. Germa,1,0,2004/2005,20.11,15:30
21831,France,coupe-de-france,Guichen,Stade Briochin,0,1,2004/2005,20.11,15:30
21832,France,coupe-de-france,Montceau,Lons Le Saunier,3,2,2004/2005,20.11,15:30
21833,France,coupe-de-france,Morangis,Le Havre,1,3,2004/2005,20.11,15:30
21834,France,coupe-de-france,Quevilly Rouen,Compiegne,4,1,2004/2005,20.11,15:30
21835,France,coupe-de-france,SC Feignies,Pacy Eure,3,2,2004/2005,20.11,15:30
21836,France,coupe-de-france,Vertou,La Fleche,1,2,2004/2005,20.11,15:30
21837,France,coupe-de-france,Abbaye,Montpellier,0,7,2004/2005,20.11,15:00
21838,France,coupe-de-france,Bosquet Nereides,Cassis Carnoux,0,1,2004/2005,20.11,15:00
21839,France,coupe-de-france,Nogent-sur-Oise,La Chapelle,1,3,2004/2005,20.11,15:00
21840,France,coupe-de-france,Niort,Libourne,0,1,2004/2005,19.11,21:00
21841,France,coupe-de-france,Pau FC,Papeete,4,0,2004/2005,19.11,21:00
21842,France,coupe-de-france,Wasquehal,Beauvais,1,2,2004/2005,19.11,20:30
21843,France,coupe-de-france,PSG,Chateauroux,1,0,2003/2004,29.05,21:45
21844,France,coupe-de-france,Chateauroux,Dijon,2,0,2003/2004,28.04,22:00
21845,France,coupe-de-france,Nantes,PSG,1,2,2003/2004,28.04,18:00
21846,France,coupe-de-france,Monaco,Chateauroux,0,1,2003/2004,17.03,22:00
21847,France,coupe-de-france,Nantes,Rennes,3,2,2003/2004,17.03,18:00
21848,France,coupe-de-france,Brive,PSG,1,2,2003/2004,16.03,22:00
21849,France,coupe-de-france,Amiens,Dijon,0,1,2003/2004,16.03,19:00
21850,France,coupe-de-france,Toulouse,Rennes,1,2,2003/2004,11.02,22:00
21851,France,coupe-de-france,Amiens,Caen,1,0,2003/2004,11.02,21:00
21852,France,coupe-de-france,Chateauroux,Creteil,2,0,2003/2004,11.02,21:00
21853,France,coupe-de-france,Dijon,Reims,2,1,2003/2004,11.02,21:00
21854,France,coupe-de-france,Nantes,Brest,4,0,2003/2004,11.02,20:00
21855,France,coupe-de-france,Monaco,Lyon,4,1,2003/2004,11.02,18:00
21856,France,coupe-de-france,PSG,Bayonne,2,0,2003/2004,10.02,22:00
21857,France,coupe-de-france,Brive,Auxerre,1,0,2003/2004,10.02,19:00
21858,France,coupe-de-france,Fontenay,Nantes,0,3,2003/2004,25.01,19:30
21859,France,coupe-de-france,Valenciennes,Monaco,0,1,2003/2004,25.01,17:15
21860,France,coupe-de-france,Thonon-Evian,Rennes,0,2,2003/2004,25.01,17:00
21861,France,coupe-de-france,Toulouse,Nice,1,0,2003/2004,25.01,16:00
21862,France,coupe-de-france,Amiens,Plabennec,3,0,2003/2004,24.01,21:00
21863,France,coupe-de-france,Besancon,Creteil,1,3,2003/2004,24.01,21:00
21864,France,coupe-de-france,Brive,Nancy,3,2,2003/2004,24.01,21:00
21865,France,coupe-de-france,Caen,Cannes,1,0,2003/2004,24.01,21:00
21866,France,coupe-de-france,GFC Ajaccio,Brest,1,3,2003/2004,24.01,21:00
21867,France,coupe-de-france,Gueugnon,Reims,1,3,2003/2004,24.01,21:00
21868,France,coupe-de-france,Valence,Chateauroux,2,3,2003/2004,24.01,21:00
21869,France,coupe-de-france,Dijon,Lens,2,1,2003/2004,24.01,20:00
21870,France,coupe-de-france,Marsilya,PSG,1,2,2003/2004,24.01,18:00
21871,France,coupe-de-france,Auxerre,Montpellier,2,0,2003/2004,24.01,16:00
21872,France,coupe-de-france,Bourg en Bresse,Lyon,0,5,2003/2004,24.01,16:00
21873,France,coupe-de-france,Bayonne,Bordeaux,1,0,2003/2004,23.01,21:30
21874,France,coupe-de-france,Nancy,Lille,1,0,2003/2004,13.01,20:00
21875,France,coupe-de-france,Angers,Rennes,0,1,2003/2004,04.01,21:30
21876,France,coupe-de-france,Metz,Monaco,0,2,2003/2004,04.01,19:00
21877,France,coupe-de-france,AC Ajaccio,Gueugnon,0,2,2003/2004,04.01,18:00
21878,France,coupe-de-france,Grenoble,Chateauroux,0,1,2003/2004,04.01,17:00
21879,France,coupe-de-france,PSG,Troyes,3,2,2003/2004,04.01,16:15
21880,France,coupe-de-france,Besancon,Bastia,2,0,2003/2004,04.01,16:00
21881,France,coupe-de-france,Beaujolais,Nantes,1,2,2003/2004,04.01,15:00
21882,France,coupe-de-france,Bourg en Bresse,Martigues,4,3,2003/2004,04.01,01:00
21883,France,coupe-de-france,Ernolsheim,Cannes,0,3,2003/2004,04.01,01:00
21884,France,coupe-de-france,Auxerre,Sochaux,2,0,2003/2004,03.01,21:30
21885,France,coupe-de-france,Bayonne,Guingamp,5,4,2003/2004,03.01,21:00
21886,France,coupe-de-france,Bordeaux,Libourne,2,0,2003/2004,03.01,21:00
21887,France,coupe-de-france,Brive,Lorient,2,1,2003/2004,03.01,21:00
21888,France,coupe-de-france,Caen,Le Havre,1,0,2003/2004,03.01,21:00
21889,France,coupe-de-france,Epernay,Valence,0,1,2003/2004,03.01,21:00
21890,France,coupe-de-france,Laval,Reims,0,1,2003/2004,03.01,21:00
21891,France,coupe-de-france,Lens,Le Mans,1,0,2003/2004,03.01,21:00
21892,France,coupe-de-france,Mulhouse,Montpellier,0,2,2003/2004,03.01,21:00
21893,France,coupe-de-france,Dijon,St. Etienne,1,0,2003/2004,03.01,20:00
21894,France,coupe-de-france,Moulins,Nice,0,1,2003/2004,03.01,19:30
21895,France,coupe-de-france,Boulogne,Creteil,2,3,2003/2004,03.01,19:00
21896,France,coupe-de-france,Mantes,Amiens,0,3,2003/2004,03.01,19:00
21897,France,coupe-de-france,Marsilya,Strasbourg,2,1,2003/2004,03.01,18:00
21898,France,coupe-de-france,Racing CFF,Toulouse,1,3,2003/2004,03.01,18:00
21899,France,coupe-de-france,Aire-sur-la-Lys,Lyon,0,4,2003/2004,03.01,16:00
21900,France,coupe-de-france,Change,Valenciennes,0,3,2003/2004,03.01,01:00
21901,France,coupe-de-france,Fontenay,Bois-Guillaume,1,0,2003/2004,03.01,01:00
21902,France,coupe-de-france,GFC Ajaccio,Montlucon,3,2,2003/2004,03.01,01:00
21903,France,coupe-de-france,Plabennec,JA Drancy,3,0,2003/2004,03.01,01:00
21904,France,coupe-de-france,Poissy,Thonon-Evian,0,1,2003/2004,03.01,01:00
21905,France,coupe-de-france,St. Colomban Locmine,Brest,0,2,2003/2004,03.01,01:00
21906,France,coupe-de-france,Chantilly,Caen,0,3,2003/2004,14.12,15:30
21907,France,coupe-de-france,Seyssinet,Grenoble,0,3,2003/2004,14.12,15:30
21908,France,coupe-de-france,Amiens,Beauvais,2,1,2003/2004,13.12,21:00
21909,France,coupe-de-france,Creteil,Ivry,3,0,2003/2004,13.12,21:00
21910,France,coupe-de-france,La Fleche,Troyes,0,1,2003/2004,13.12,20:30
21911,France,coupe-de-france,Lons Le Saunier,Gueugnon,1,2,2003/2004,13.12,20:00
21912,France,coupe-de-france,Niort,Bayonne,1,2,2003/2004,13.12,20:00
21913,France,coupe-de-france,Bourgoin,Valence,1,2,2003/2004,13.12,19:00
21914,France,coupe-de-france,Cesson,Laval,1,2,2003/2004,13.12,19:00
21915,France,coupe-de-france,Vesoul,Nancy,1,2,2003/2004,13.12,19:00
21916,France,coupe-de-france,Angers,Concarneau,1,0,2003/2004,13.12,18:00
21917,France,coupe-de-france,Besancon,ASM Belfort,4,1,2003/2004,13.12,18:00
21918,France,coupe-de-france,Le Puy-en-Velay,St. Etienne,1,2,2003/2004,13.12,17:00
21919,France,coupe-de-france,Chinian,Chateauroux,0,1,2003/2004,13.12,15:30
21920,France,coupe-de-france,Laval,Lorient,0,0,2003/2004,13.12,15:30
21921,France,coupe-de-france,Aire-sur-la-Lys,Peronne,1,0,2003/2004,13.12,01:00
21922,France,coupe-de-france,Auch,Brive,1,3,2003/2004,13.12,01:00
21923,France,coupe-de-france,Audun,Moulins,1,2,2003/2004,13.12,01:00
21924,France,coupe-de-france,Bastia-Borgo,Beaujolais,0,1,2003/2004,13.12,01:00
21925,France,coupe-de-france,Bois-Guillaume,SC Feignies,2,1,2003/2004,13.12,01:00
21926,France,coupe-de-france,Boulogne,Morne,4,1,2003/2004,13.12,01:00
21927,France,coupe-de-france,Boulogne BAC,Reims,1,4,2003/2004,13.12,01:00
21928,France,coupe-de-france,Bourges,Racing CFF,1,3,2003/2004,13.12,01:00
21929,France,coupe-de-france,Brest,Saint-Lo,2,0,2003/2004,13.12,01:00
21930,France,coupe-de-france,Change,Lannion,3,0,2003/2004,13.12,01:00
21931,France,coupe-de-france,Epernay,Versailles,2,0,2003/2004,13.12,01:00
21932,France,coupe-de-france,Fontainebleu,Dijon,1,2,2003/2004,13.12,01:00
21933,France,coupe-de-france,Geispol,Mulhouse,1,2,2003/2004,13.12,01:00
21934,France,coupe-de-france,Grande-Synthe,Poissy,1,3,2003/2004,13.12,01:00
21935,France,coupe-de-france,JA Drancy,Le Havre,0,3,2003/2004,13.12,01:00
21936,France,coupe-de-france,JA Drancy,Rodez,2,1,2003/2004,13.12,01:00
21937,France,coupe-de-france,Jarville,Ernolsheim,2,4,2003/2004,13.12,01:00
21938,France,coupe-de-france,Libourne,Langon FC,1,0,2003/2004,13.12,01:00
21939,France,coupe-de-france,Macon,Cannes,1,4,2003/2004,13.12,01:00
21940,France,coupe-de-france,Mantes,Imphy-Decize,1,0,2003/2004,13.12,01:00
21941,France,coupe-de-france,Martigues,Saint-Georges,2,0,2003/2004,13.12,01:00
21942,France,coupe-de-france,Mondelange,Bourg en Bresse,0,4,2003/2004,13.12,01:00
21943,France,coupe-de-france,Montlucon,Sete,2,0,2003/2004,13.12,01:00
21944,France,coupe-de-france,Plabennec,St. Dolay,7,0,2003/2004,13.12,01:00
21945,France,coupe-de-france,Segre,Fontenay,2,7,2003/2004,13.12,01:00
21946,France,coupe-de-france,St Quentin,Valenciennes,1,4,2003/2004,13.12,01:00
21947,France,coupe-de-france,St. Colomban Locmine,Chateaubriant,2,1,2003/2004,13.12,01:00
21948,France,coupe-de-france,Thonon-Evian,Toulon,2,0,2003/2004,13.12,01:00
21949,France,coupe-de-france,GFC Ajaccio,Istres,2,1,2003/2004,12.12,21:00
21950,France,coupe-de-france,Borgo,Canet Roussillon,2,0,2003/2004,30.11,01:00
21951,France,coupe-de-france,Draguignan,Istres,0,2,2003/2004,23.11,15:30
21952,France,coupe-de-france,Lyon Decines,Grenoble,0,4,2003/2004,23.11,15:30
21953,France,coupe-de-france,Aire-sur-la-Lys,Raismes,1,0,2003/2004,23.11,01:00
21954,France,coupe-de-france,Armentieres,Boulogne,0,1,2003/2004,23.11,01:00
21955,France,coupe-de-france,Audun,Lievre,5,0,2003/2004,23.11,01:00
21956,France,coupe-de-france,Bassin d'Arcachon,Rodez,0,1,2003/2004,23.11,01:00
21957,France,coupe-de-france,Beaujolais,Abbaye,2,0,2003/2004,23.11,01:00
21958,France,coupe-de-france,Blanquefort,Langon FC,1,3,2003/2004,23.11,01:00
21959,France,coupe-de-france,Cesson,Plouguerneau,4,2,2003/2004,23.11,01:00
21960,France,coupe-de-france,Chambert,Biarritz,0,1,2003/2004,23.11,01:00
21961,France,coupe-de-france,Chantilly,Torcy,2,1,2003/2004,23.11,01:00
21962,France,coupe-de-france,Chateauneuf,Sete,0,1,2003/2004,23.11,01:00
21963,France,coupe-de-france,Chatelaudrinaise,Laval,0,1,2003/2004,23.11,01:00
21964,France,coupe-de-france,Echirolles,Saint-Georges,1,2,2003/2004,23.11,01:00
21965,France,coupe-de-france,Ernolsheim,St. Die,1,0,2003/2004,23.11,01:00
21966,France,coupe-de-france,Fontainebleu,Murat,3,2,2003/2004,23.11,01:00
21967,France,coupe-de-france,Homecourt,Epernay,1,4,2003/2004,23.11,01:00
21968,France,coupe-de-france,Jarville,ASPTT,1,0,2003/2004,23.11,01:00
21969,France,coupe-de-france,Lanester,St. Colomban Locmine,0,2,2003/2004,23.11,01:00
21970,France,coupe-de-france,Lannion,Gregoire,2,1,2003/2004,23.11,01:00
21971,France,coupe-de-france,Le Portel,Valenciennes,0,3,2003/2004,23.11,01:00
21972,France,coupe-de-france,Martigues,Villeneuve SG,4,0,2003/2004,23.11,01:00
21973,France,coupe-de-france,Moulins,Oberlauterbach,3,0,2003/2004,23.11,01:00
21974,France,coupe-de-france,Poissy,Chevrieres,3,0,2003/2004,23.11,01:00
21975,France,coupe-de-france,Rouvray,Bois-Guillaume,0,3,2003/2004,23.11,01:00
21976,France,coupe-de-france,Sete Pointe,Chinian,0,1,2003/2004,23.11,01:00
21977,France,coupe-de-france,St. Dolay,Ploermel,4,1,2003/2004,23.11,01:00
21978,France,coupe-de-france,Toulon,Arles-Avignon,1,0,2003/2004,23.11,01:00
21979,France,coupe-de-france,Touvent,Imphy-Decize,0,4,2003/2004,23.11,01:00
21980,France,coupe-de-france,Varetz,Auch,1,4,2003/2004,23.11,01:00
21981,France,coupe-de-france,Versailles,Issy,2,0,2003/2004,23.11,01:00
21982,France,coupe-de-france,Brive,Clermont,1,0,2003/2004,22.11,21:00
21983,France,coupe-de-france,Le Havre,Pontivy,1,0,2003/2004,22.11,21:00
21984,France,coupe-de-france,Lorient,La Roche,3,1,2003/2004,22.11,21:00
21985,France,coupe-de-france,Lucon,Laval,2,3,2003/2004,22.11,21:00
21986,France,coupe-de-france,Nontron,Niort,3,6,2003/2004,22.11,21:00
21987,France,coupe-de-france,Valence,Carcassonne,3,0,2003/2004,22.11,21:00
21988,France,coupe-de-france,Belley,St. Etienne,0,3,2003/2004,22.11,20:00
21989,France,coupe-de-france,Laon,Nancy,1,3,2003/2004,22.11,20:00
21990,France,coupe-de-france,Troyes,Chalon,4,1,2003/2004,22.11,20:00
21991,France,coupe-de-france,Avallon,Gueugnon,0,3,2003/2004,22.11,19:00
21992,France,coupe-de-france,Caen,Lamballe,3,2,2003/2004,22.11,19:00
21993,France,coupe-de-france,Chateauroux,Vitre,1,0,2003/2004,22.11,19:00
21994,France,coupe-de-france,Rouen,Creteil,0,1,2003/2004,22.11,19:00
21995,France,coupe-de-france,Besancon,Dole,1,0,2003/2004,22.11,15:30
21996,France,coupe-de-france,Bouchemaine,Angers,0,3,2003/2004,22.11,15:30
21997,France,coupe-de-france,Albi,Seyssinet,0,1,2003/2004,22.11,01:00
21998,France,coupe-de-france,Andrezieux,Bourg en Bresse,1,3,2003/2004,22.11,01:00
21999,France,coupe-de-france,Bayonne,Feytiat,4,1,2003/2004,22.11,01:00
22000,France,coupe-de-france,Beauvais,Mondeville,3,0,2003/2004,22.11,01:00
22001,France,coupe-de-france,Boundues,Bourg en Bresse,1,4,2003/2004,22.11,01:00
22002,France,coupe-de-france,Bourges,Moulins-Yzeure,1,0,2003/2004,22.11,01:00
22003,France,coupe-de-france,Bourgoin,Caluire,2,1,2003/2004,22.11,01:00
22004,France,coupe-de-france,Change,Tours,2,1,2003/2004,22.11,01:00
22005,France,coupe-de-france,Chateaubriant,Quimper Stade,2,0,2003/2004,22.11,01:00
22006,France,coupe-de-france,Conde,Brest,1,2,2003/2004,22.11,01:00
22007,France,coupe-de-france,Epinal,Geispol,2,5,2003/2004,22.11,01:00
22008,France,coupe-de-france,Evreux,Plabennec,0,1,2003/2004,22.11,01:00
22009,France,coupe-de-france,Grande-Synthe,Cambrai,2,0,2003/2004,22.11,01:00
22010,France,coupe-de-france,JA Drancy,Dives,2,0,2003/2004,22.11,01:00
22011,France,coupe-de-france,La Ferte-bernard,Montlucon,1,2,2003/2004,22.11,01:00
22012,France,coupe-de-france,La Fleche,Chatellerault,2,1,2003/2004,22.11,01:00
22013,France,coupe-de-france,Le Puy-en-Velay,Verdun Belleville,5,1,2003/2004,22.11,01:00
22014,France,coupe-de-france,Lons Le Saunier,Montceau,1,0,2003/2004,22.11,01:00
22015,France,coupe-de-france,Loos,St Quentin,1,2,2003/2004,22.11,01:00
22016,France,coupe-de-france,Macon,Chazay,3,0,2003/2004,22.11,01:00
22017,France,coupe-de-france,Mantes,Pacy Eure,2,1,2003/2004,22.11,01:00
22018,France,coupe-de-france,Mondelange,Toul Croix,2,1,2003/2004,22.11,01:00
22019,France,coupe-de-france,Montauban,Libourne,1,5,2003/2004,22.11,01:00
22020,France,coupe-de-france,Obernai,ASM Belfort,1,2,2003/2004,22.11,01:00
22021,France,coupe-de-france,Saint-Denis,Boulogne BAC,1,2,2003/2004,22.11,01:00
22022,France,coupe-de-france,Saint-Lo,Bayeux,1,0,2003/2004,22.11,01:00
22023,France,coupe-de-france,Saumur,Ivry,1,2,2003/2004,22.11,01:00
22024,France,coupe-de-france,SC Feignies,Lesquin,2,0,2003/2004,22.11,01:00
22025,France,coupe-de-france,Segre,Pouzaugues,3,1,2003/2004,22.11,01:00
22026,France,coupe-de-france,Thouars,Concarneau,1,2,2003/2004,22.11,01:00
22027,France,coupe-de-france,Vandoeuvre,Reims,0,3,2003/2004,22.11,01:00
22028,France,coupe-de-france,Vesoul,Schiltigheim,2,0,2003/2004,22.11,01:00
22029,France,coupe-de-france,Viry-Chatillon,Racing CFF,1,3,2003/2004,22.11,01:00
22030,France,coupe-de-france,Amiens,Sedan,1,0,2003/2004,21.11,21:15
22031,France,coupe-de-france,PSG,Auxerre,1,2,2002/2003,31.05,21:45
22032,France,coupe-de-france,PSG,Bordeaux,2,0,2002/2003,27.04,21:45
22033,France,coupe-de-france,Auxerre,Rennes,2,1,2002/2003,26.04,18:00
22034,France,coupe-de-france,Angouleme,Auxerre,0,1,2002/2003,16.03,19:00
22035,France,coupe-de-france,Martigues,PSG,0,1,2002/2003,15.03,21:00
22036,France,coupe-de-france,Bordeaux,Lorient,2,0,2002/2003,15.03,18:00
22037,France,coupe-de-france,Schiltigheim,Rennes,1,2,2002/2003,15.03,16:00
22038,France,coupe-de-france,Bordeaux,Wasquehal,4,1,2002/2003,16.02,21:00
22039,France,coupe-de-france,Laval,PSG,0,1,2002/2003,16.02,18:00
22040,France,coupe-de-france,Lorient,Lille,1,0,2002/2003,16.02,16:00
22041,France,coupe-de-france,Angouleme,Guingamp,1,0,2002/2003,15.02,21:00
22042,France,coupe-de-france,Libourne,Rennes,0,3,2002/2003,15.02,21:00
22043,France,coupe-de-france,Schiltigheim,Toulouse,3,0,2002/2003,15.02,19:00
22044,France,coupe-de-france,Martigues,Metz,2,1,2002/2003,15.02,17:00
